,date,time,call_id,agent_id,answer_time_minute,answer_time_second,talk_time_minute,talk_time_second,escalation,abandoned_num,abandoned,csat,csat_value
3,3/1/2022,9:58 AM,1471,210,3,12,7,1,FALSE,0,FALSE,TRUE,3
3,3/1/2022,2:14 PM,1475,211,3,17,43,22,FALSE,0,FALSE,FALSE,
3,3/1/2022,11:24 AM,3484,212,3,12,52,10,FALSE,0,FALSE,FALSE,
3,3/1/2022,5:13 PM,3485,213,3,17,32,53,FALSE,0,FALSE,TRUE,0
3,3/1/2022,4:52 PM,3486,216,3,57,17,22,FALSE,0,FALSE,FALSE,
3,3/1/2022,3:18 PM,4082,214,3,15,54,48,FALSE,0,FALSE,FALSE,
3,3/1/2022,4:50 PM,1470,214,4,47,42,27,FALSE,0,FALSE,TRUE,5
3,3/1/2022,12:03 PM,1472,214,4,26,16,45,FALSE,0,FALSE,TRUE,2
3,3/1/2022,12:35 PM,1473,213,4,5,2,28,FALSE,0,FALSE,TRUE,5
3,3/1/2022,7:12 AM,1585,210,4,47,18,10,FALSE,0,FALSE,TRUE,2
3,3/1/2022,1:07 PM,1469,213,5,42,14,43,FALSE,0,FALSE,TRUE,5
3,3/1/2022,9:35 AM,3483,211,5,27,34,38,FALSE,0,FALSE,FALSE,
3,3/1/2022,4:44 PM,3481,213,7,44,30,25,FALSE,0,FALSE,FALSE,
3,3/1/2022,3:39 PM,3482,212,7,11,2,1,FALSE,0,FALSE,FALSE,
3,3/8/2022,6:17 PM,1592,213,0,3,21,56,FALSE,0,FALSE,TRUE,3
3,3/8/2022,4:24 PM,1531,213,1,56,24,53,TRUE,0,FALSE,FALSE,
3,3/8/2022,8:24 AM,1535,216,1,57,33,13,FALSE,0,FALSE,TRUE,4
3,3/8/2022,10:55 AM,3546,216,1,38,20,45,FALSE,0,FALSE,TRUE,0
3,3/8/2022,12:27 PM,1532,214,2,23,44,58,FALSE,0,FALSE,TRUE,5
3,3/8/2022,6:19 PM,1530,210,3,50,0,22,FALSE,0,FALSE,TRUE,4
3,3/8/2022,7:54 AM,1534,213,3,28,23,33,FALSE,0,FALSE,FALSE,
3,3/8/2022,8:14 AM,3545,212,3,58,36,43,FALSE,0,FALSE,TRUE,0
3,3/8/2022,10:21 AM,3547,210,3,13,23,8,FALSE,0,FALSE,FALSE,
3,3/8/2022,4:40 PM,2081,210,3,3,6,10,TRUE,0,FALSE,FALSE,
3,3/8/2022,8:16 AM,1536,216,4,16,27,0,FALSE,0,FALSE,FALSE,
3,3/8/2022,11:38 AM,1537,210,4,50,57,19,FALSE,0,FALSE,FALSE,
3,3/8/2022,7:41 AM,3542,214,4,3,30,17,FALSE,0,FALSE,FALSE,
3,3/8/2022,8:48 AM,3543,216,4,50,16,4,FALSE,0,FALSE,FALSE,
3,3/8/2022,11:39 AM,3548,213,4,0,42,38,FALSE,0,FALSE,FALSE,
3,3/8/2022,9:54 AM,4220,211,4,4,48,2,TRUE,0,FALSE,FALSE,
3,3/8/2022,7:16 AM,1533,211,5,25,32,12,FALSE,0,FALSE,FALSE,
3,3/8/2022,10:26 AM,3544,210,5,29,38,13,FALSE,0,FALSE,FALSE,
3,3/8/2022,3:49 PM,3541,214,3,22,43,49,FALSE,0,FALSE,TRUE,0
3,3/15/2022,9:58 AM,3613,212,2,57,11,31,FALSE,0,FALSE,TRUE,0
3,3/15/2022,1:59 PM,1602,216,3,54,0,25,FALSE,0,FALSE,FALSE,
3,3/15/2022,8:05 AM,3612,214,3,7,57,5,FALSE,0,FALSE,FALSE,
3,3/15/2022,7:44 AM,4088,214,3,3,3,26,FALSE,0,FALSE,TRUE,0
3,3/15/2022,6:07 PM,1601,214,4,1,50,42,FALSE,0,FALSE,FALSE,
3,3/15/2022,12:03 PM,3611,213,4,42,23,10,FALSE,0,FALSE,FALSE,
3,3/15/2022,3:49 PM,2219,214,4,58,12,52,FALSE,0,FALSE,FALSE,
3,3/15/2022,7:10 AM,1600,216,7,43,9,22,FALSE,0,FALSE,TRUE,5
3,3/15/2022,6:46 PM,3599,212,8,8,50,42,FALSE,0,FALSE,FALSE,
3,3/22/2022,11:58 AM,1658,210,1,42,38,3,FALSE,0,FALSE,TRUE,4
3,3/22/2022,11:11 AM,1659,211,1,18,59,45,FALSE,0,FALSE,TRUE,5
3,3/22/2022,2:13 PM,1661,211,1,44,23,13,FALSE,0,FALSE,FALSE,
3,3/22/2022,1:58 PM,1663,214,1,56,50,2,FALSE,0,FALSE,FALSE,
3,3/22/2022,9:20 AM,2087,216,1,30,26,49,FALSE,0,FALSE,FALSE,
3,3/22/2022,9:24 AM,1664,216,2,19,49,35,FALSE,0,FALSE,TRUE,2
3,3/22/2022,5:05 PM,1666,213,2,42,3,39,FALSE,0,FALSE,TRUE,4
3,3/22/2022,1:12 PM,3670,210,2,37,53,29,FALSE,0,FALSE,FALSE,
3,3/22/2022,8:38 AM,1665,214,3,40,39,43,FALSE,0,FALSE,FALSE,
3,3/22/2022,6:09 PM,3672,214,3,11,56,1,FALSE,0,FALSE,FALSE,
3,3/22/2022,12:25 PM,3675,214,3,38,28,35,FALSE,0,FALSE,FALSE,
3,3/22/2022,9:20 AM,3676,213,3,20,37,27,FALSE,0,FALSE,TRUE,0
3,3/22/2022,9:10 AM,3677,212,3,23,34,46,FALSE,0,FALSE,TRUE,0
3,3/22/2022,9:57 AM,1662,214,4,30,0,59,FALSE,0,FALSE,TRUE,5
3,3/22/2022,5:13 PM,3669,210,4,17,43,38,FALSE,0,FALSE,FALSE,
3,3/22/2022,1:52 PM,3671,211,4,52,38,19,FALSE,0,FALSE,FALSE,
3,3/22/2022,7:35 AM,3674,213,4,2,48,11,FALSE,0,FALSE,FALSE,
3,3/22/2022,12:17 PM,1660,210,6,35,31,10,FALSE,0,FALSE,FALSE,
3,3/22/2022,11:28 AM,3673,210,7,11,4,48,FALSE,0,FALSE,FALSE,
3,3/22/2022,4:17 PM,1595,211,7,10,18,22,FALSE,0,FALSE,TRUE,3
3,3/22/2022,11:33 AM,4225,216,3,57,14,53,FALSE,0,FALSE,FALSE,
3,3/29/2022,2:08 PM,3734,210,1,25,37,49,FALSE,0,FALSE,TRUE,0
3,3/29/2022,7:39 AM,3736,216,1,13,28,43,FALSE,0,FALSE,TRUE,0
3,3/29/2022,10:14 AM,1722,210,2,40,7,52,FALSE,0,FALSE,TRUE,3
3,3/29/2022,3:14 PM,1723,216,3,50,57,1,FALSE,0,FALSE,FALSE,
3,3/29/2022,10:03 AM,3735,214,4,37,48,37,FALSE,0,FALSE,TRUE,0
3,3/29/2022,12:52 PM,2090,212,4,1,57,40,FALSE,0,FALSE,FALSE,
3,3/29/2022,6:47 PM,3606,212,5,4,55,5,FALSE,0,FALSE,FALSE,
3,3/29/2022,11:56 AM,1725,212,3,40,0,0,FALSE,1,TRUE,FALSE,
3,3/29/2022,2:50 PM,3733,212,6,6,30,14,FALSE,0,FALSE,TRUE,0
3,3/29/2022,5:58 PM,1724,214,2,15,48,38,FALSE,0,FALSE,FALSE,
3,4/5/2022,3:37 PM,3770,214,1,8,0,0,FALSE,1,TRUE,FALSE,
3,4/5/2022,4:36 PM,4097,210,1,21,2,45,FALSE,0,FALSE,TRUE,0
3,4/5/2022,9:21 AM,1761,212,2,55,34,21,FALSE,0,FALSE,FALSE,
3,4/5/2022,6:10 PM,3773,214,2,37,49,13,FALSE,0,FALSE,TRUE,0
3,4/5/2022,3:44 PM,3771,210,3,1,42,23,FALSE,0,FALSE,FALSE,
3,4/5/2022,11:49 AM,3772,212,3,4,18,36,FALSE,0,FALSE,FALSE,
3,4/5/2022,1:59 PM,1602,216,3,54,0,25,FALSE,0,FALSE,FALSE,
3,4/5/2022,7:03 AM,1762,211,4,46,47,50,FALSE,0,FALSE,FALSE,
3,4/5/2022,4:30 PM,3005,213,4,28,21,45,FALSE,0,FALSE,FALSE,
3,4/5/2022,4:06 PM,1760,214,6,20,3,20,FALSE,0,FALSE,FALSE,
3,4/5/2022,12:29 PM,1759,213,2,55,15,46,FALSE,0,FALSE,FALSE,
3,4/12/2022,12:04 PM,3822,213,1,8,48,48,FALSE,0,FALSE,FALSE,
3,4/12/2022,6:45 PM,3829,212,1,3,8,55,FALSE,0,FALSE,TRUE,0
3,4/12/2022,1:57 PM,3826,210,2,37,0,0,FALSE,1,TRUE,FALSE,
3,4/12/2022,12:00 PM,1810,216,3,17,35,54,FALSE,0,FALSE,FALSE,
3,4/12/2022,11:45 AM,1812,214,3,38,11,21,FALSE,0,FALSE,TRUE,5
3,4/12/2022,4:24 PM,3825,211,3,14,47,1,FALSE,0,FALSE,FALSE,
3,4/12/2022,3:15 PM,3831,212,3,34,31,27,FALSE,0,FALSE,TRUE,0
3,4/12/2022,10:31 AM,1813,214,4,18,0,0,FALSE,1,TRUE,FALSE,
3,4/12/2022,2:53 PM,1815,210,4,52,32,25,FALSE,0,FALSE,FALSE,
3,4/12/2022,12:09 PM,1816,214,4,53,0,27,FALSE,0,FALSE,FALSE,
3,4/12/2022,9:09 AM,1818,214,4,27,15,17,FALSE,0,FALSE,TRUE,1
3,4/12/2022,4:38 PM,3823,210,4,0,47,14,FALSE,0,FALSE,TRUE,0
3,4/12/2022,5:29 PM,3827,211,4,32,22,1,FALSE,0,FALSE,TRUE,0
3,4/12/2022,5:22 PM,3828,216,4,50,40,48,FALSE,0,FALSE,FALSE,
3,4/12/2022,11:43 AM,3830,216,4,25,20,16,FALSE,0,FALSE,TRUE,0
3,4/12/2022,9:01 AM,1001,212,4,21,15,54,FALSE,0,FALSE,FALSE,
3,4/12/2022,12:58 PM,1811,213,5,49,13,20,FALSE,0,FALSE,FALSE,
3,4/12/2022,11:18 AM,3824,212,2,40,23,54,FALSE,0,FALSE,FALSE,
3,4/12/2022,7:14 AM,4104,216,5,5,32,18,FALSE,0,FALSE,FALSE,
3,4/12/2022,1:45 PM,1814,210,6,18,44,49,FALSE,0,FALSE,FALSE,
3,4/12/2022,12:32 PM,1817,216,3,43,28,42,FALSE,0,FALSE,FALSE,
3,4/12/2022,12:07 PM,1820,214,6,40,53,10,FALSE,0,FALSE,TRUE,5
3,4/12/2022,1:25 PM,1819,216,8,3,0,0,FALSE,1,TRUE,FALSE,
3,4/12/2022,7:22 AM,3821,216,2,35,59,28,FALSE,0,FALSE,FALSE,
3,4/12/2022,8:54 AM,1606,213,8,14,59,55,FALSE,0,FALSE,FALSE,
3,4/19/2022,9:47 AM,1870,214,0,16,11,40,FALSE,0,FALSE,TRUE,2
3,4/19/2022,11:54 AM,1876,210,1,14,18,3,FALSE,0,FALSE,FALSE,
3,4/19/2022,5:10 PM,1877,216,1,44,18,12,FALSE,0,FALSE,TRUE,3
3,4/19/2022,9:47 AM,3879,216,1,48,32,3,FALSE,0,FALSE,FALSE,
3,4/19/2022,1:38 PM,3882,213,1,33,37,9,FALSE,0,FALSE,FALSE,
3,4/19/2022,3:52 PM,1873,214,2,9,40,26,FALSE,0,FALSE,TRUE,3
3,4/19/2022,5:42 PM,1875,216,2,49,33,14,FALSE,0,FALSE,FALSE,
3,4/19/2022,3:48 PM,2103,211,2,35,36,49,FALSE,0,FALSE,TRUE,4
3,4/19/2022,1:00 PM,1872,214,3,23,9,16,FALSE,0,FALSE,TRUE,4
3,4/19/2022,4:53 PM,3883,216,3,24,3,19,FALSE,0,FALSE,FALSE,
3,4/19/2022,3:34 PM,3885,212,3,25,26,42,FALSE,0,FALSE,TRUE,0
3,4/19/2022,7:42 AM,3006,224,3,0,47,3,FALSE,0,FALSE,FALSE,
3,4/19/2022,5:41 PM,1871,214,4,46,0,0,FALSE,1,TRUE,FALSE,
3,4/19/2022,1:56 PM,1874,214,4,19,26,14,FALSE,0,FALSE,TRUE,5
3,4/19/2022,11:31 AM,3880,213,4,9,19,35,FALSE,0,FALSE,FALSE,
3,4/19/2022,7:46 AM,3881,214,4,15,36,56,FALSE,0,FALSE,TRUE,0
3,4/19/2022,4:17 PM,3886,216,4,48,0,0,FALSE,1,TRUE,FALSE,
3,4/19/2022,9:27 AM,3888,210,4,29,16,47,TRUE,0,FALSE,FALSE,
3,4/19/2022,9:25 AM,3614,210,4,51,52,8,FALSE,0,FALSE,TRUE,0
3,4/19/2022,9:41 AM,1869,211,2,9,35,39,FALSE,0,FALSE,FALSE,
3,4/19/2022,10:40 AM,3884,211,5,3,30,21,FALSE,0,FALSE,FALSE,
3,4/19/2022,1:09 PM,1868,214,6,1,50,37,FALSE,0,FALSE,TRUE,1
3,4/19/2022,12:06 PM,3887,210,3,3,48,5,FALSE,0,FALSE,FALSE,
3,4/26/2022,2:15 PM,3962,216,0,33,15,9,FALSE,0,FALSE,TRUE,0
3,4/26/2022,4:19 PM,1946,211,1,2,43,3,FALSE,0,FALSE,TRUE,1
3,4/26/2022,4:02 PM,1954,216,1,58,28,13,FALSE,0,FALSE,TRUE,5
3,4/26/2022,11:10 AM,3957,214,1,55,22,5,FALSE,0,FALSE,TRUE,0
3,4/26/2022,10:52 AM,3966,210,1,9,3,23,FALSE,0,FALSE,TRUE,0
3,4/26/2022,3:18 PM,1947,216,2,55,3,42,FALSE,0,FALSE,FALSE,
3,4/26/2022,3:24 PM,1953,210,2,19,58,35,FALSE,0,FALSE,TRUE,1
3,4/26/2022,9:55 AM,3961,216,2,48,19,53,FALSE,0,FALSE,FALSE,
3,4/26/2022,1:13 PM,1956,214,3,20,27,58,FALSE,0,FALSE,TRUE,1
3,4/26/2022,7:29 AM,3958,214,3,11,30,55,FALSE,0,FALSE,FALSE,
3,4/26/2022,5:12 PM,3968,210,3,6,36,47,FALSE,0,FALSE,FALSE,
3,4/26/2022,4:11 PM,3621,210,3,16,55,34,TRUE,0,FALSE,FALSE,
3,4/26/2022,1:37 PM,1945,211,4,54,14,52,FALSE,0,FALSE,FALSE,
3,4/26/2022,7:52 AM,1955,212,4,23,54,26,FALSE,0,FALSE,TRUE,4
3,4/26/2022,4:16 PM,3956,214,4,26,38,23,FALSE,0,FALSE,TRUE,0
3,4/26/2022,5:15 PM,3960,210,4,52,46,45,FALSE,0,FALSE,FALSE,
3,4/26/2022,7:35 AM,3964,210,4,49,47,18,TRUE,0,FALSE,FALSE,
3,4/26/2022,5:21 PM,3965,210,4,45,17,2,FALSE,0,FALSE,TRUE,0
3,4/26/2022,11:02 AM,3967,212,4,11,22,32,FALSE,0,FALSE,FALSE,
3,4/26/2022,11:02 AM,1948,212,5,43,27,5,FALSE,0,FALSE,TRUE,2
3,4/26/2022,12:26 PM,3963,210,5,25,13,9,FALSE,0,FALSE,TRUE,0
3,4/26/2022,3:11 PM,3013,210,5,25,11,58,FALSE,0,FALSE,FALSE,
3,4/26/2022,1:14 PM,4108,216,5,26,45,22,FALSE,0,FALSE,TRUE,0
3,4/26/2022,3:48 PM,1950,213,3,25,30,21,FALSE,0,FALSE,FALSE,
3,4/26/2022,3:40 PM,1952,210,6,7,15,48,FALSE,0,FALSE,FALSE,
3,4/26/2022,1:54 PM,1957,210,1,10,0,0,FALSE,1,TRUE,FALSE,
3,4/26/2022,1:00 PM,1951,210,7,43,0,0,FALSE,1,TRUE,FALSE,
3,4/26/2022,10:50 AM,1949,216,3,34,19,54,FALSE,0,FALSE,TRUE,2
3,4/26/2022,10:04 AM,3959,216,3,47,56,13,FALSE,0,FALSE,TRUE,0
3,5/3/2022,5:31 PM,4027,210,1,58,20,14,FALSE,0,FALSE,FALSE,
3,5/3/2022,11:50 AM,2023,216,2,0,13,0,FALSE,0,FALSE,FALSE,
3,5/3/2022,9:20 AM,4026,212,2,13,28,41,FALSE,0,FALSE,TRUE,0
3,5/3/2022,12:23 PM,2018,211,3,28,16,17,FALSE,0,FALSE,TRUE,1
3,5/3/2022,1:20 PM,4029,211,3,29,21,17,FALSE,0,FALSE,TRUE,0
3,5/3/2022,12:15 PM,4028,216,4,42,16,39,FALSE,0,FALSE,FALSE,
3,5/3/2022,2:01 PM,1009,214,3,55,43,7,FALSE,0,FALSE,FALSE,
3,5/3/2022,12:38 PM,2107,210,4,8,13,34,FALSE,0,FALSE,FALSE,
3,5/3/2022,1:42 PM,2021,213,5,4,32,22,FALSE,0,FALSE,FALSE,
3,5/3/2022,1:33 PM,1617,211,5,58,45,4,FALSE,0,FALSE,TRUE,1
3,5/3/2022,10:08 AM,2019,214,3,47,43,26,FALSE,0,FALSE,FALSE,
3,5/3/2022,4:01 PM,4030,211,6,31,31,52,FALSE,0,FALSE,TRUE,0
3,5/3/2022,11:50 AM,4031,216,4,57,19,18,FALSE,0,FALSE,FALSE,
3,5/3/2022,7:39 AM,2022,214,7,30,55,17,TRUE,0,FALSE,FALSE,
3,5/3/2022,11:10 AM,2020,214,4,58,17,29,TRUE,0,FALSE,FALSE,
3,5/10/2022,5:17 PM,2067,213,1,30,5,45,TRUE,0,FALSE,FALSE,
3,5/10/2022,2:24 PM,4067,214,1,3,23,13,FALSE,0,FALSE,TRUE,0
3,5/10/2022,7:45 AM,4075,210,1,20,28,44,FALSE,0,FALSE,FALSE,
3,5/10/2022,5:42 PM,2061,213,2,21,29,14,FALSE,0,FALSE,TRUE,3
3,5/10/2022,6:38 PM,4070,216,2,50,44,26,FALSE,0,FALSE,TRUE,0
3,5/10/2022,6:20 PM,4115,211,2,25,10,51,FALSE,0,FALSE,FALSE,
3,5/10/2022,6:13 PM,2059,211,3,17,20,29,TRUE,0,FALSE,FALSE,
3,5/10/2022,3:53 PM,2062,212,3,35,58,12,FALSE,0,FALSE,TRUE,3
3,5/10/2022,11:12 AM,2063,211,3,38,24,52,FALSE,0,FALSE,FALSE,
3,5/10/2022,3:20 PM,2064,211,3,31,26,12,FALSE,0,FALSE,TRUE,3
3,5/10/2022,9:41 AM,2068,216,3,10,34,40,TRUE,0,FALSE,FALSE,
3,5/10/2022,10:25 AM,4071,216,3,13,30,21,FALSE,0,FALSE,TRUE,0
3,5/10/2022,9:37 AM,4073,216,3,0,13,54,FALSE,0,FALSE,TRUE,0
3,5/10/2022,12:41 PM,4074,214,3,42,47,37,FALSE,0,FALSE,FALSE,
3,5/10/2022,9:55 AM,3628,216,3,23,40,22,FALSE,0,FALSE,FALSE,
3,5/10/2022,7:52 AM,4078,212,4,35,37,34,FALSE,0,FALSE,FALSE,
3,5/10/2022,11:47 AM,4068,214,5,44,42,14,FALSE,0,FALSE,FALSE,
3,5/10/2022,8:45 AM,4069,214,3,27,0,0,FALSE,1,TRUE,FALSE,
3,5/10/2022,8:48 AM,3020,214,5,42,33,31,FALSE,0,FALSE,FALSE,
3,5/10/2022,6:37 PM,2060,216,4,16,27,30,FALSE,0,FALSE,FALSE,
3,5/10/2022,5:20 PM,2066,213,7,58,56,28,TRUE,0,FALSE,FALSE,
3,5/10/2022,2:13 PM,2070,214,2,33,19,49,FALSE,0,FALSE,TRUE,2
3,5/10/2022,6:45 PM,2065,212,8,26,18,17,TRUE,0,FALSE,FALSE,
3,5/10/2022,8:12 AM,2069,213,4,36,22,41,FALSE,0,FALSE,TRUE,1
3,5/10/2022,1:44 PM,4072,212,8,49,18,38,FALSE,0,FALSE,FALSE,
3,5/10/2022,1:27 PM,4076,210,4,13,4,36,FALSE,0,FALSE,TRUE,0
3,5/10/2022,8:25 AM,4077,216,3,21,28,32,FALSE,0,FALSE,TRUE,0
3,5/17/2022,11:16 AM,2116,212,1,34,13,1,FALSE,0,FALSE,FALSE,
3,5/17/2022,1:02 PM,2117,213,1,6,26,29,FALSE,0,FALSE,FALSE,
3,5/17/2022,10:54 AM,4122,212,1,21,21,24,FALSE,0,FALSE,TRUE,0
3,5/17/2022,11:06 AM,2115,214,3,27,47,42,TRUE,0,FALSE,FALSE,
3,5/17/2022,10:16 AM,2121,212,3,0,33,51,TRUE,0,FALSE,FALSE,
3,5/17/2022,10:30 AM,4125,210,3,8,47,18,FALSE,0,FALSE,FALSE,
3,5/17/2022,5:30 PM,4129,212,3,58,23,50,FALSE,0,FALSE,FALSE,
3,5/17/2022,5:23 PM,2114,216,4,54,50,31,FALSE,0,FALSE,FALSE,
3,5/17/2022,1:55 PM,4124,213,4,16,33,23,FALSE,0,FALSE,TRUE,0
3,5/17/2022,9:35 AM,4126,212,4,22,30,16,FALSE,0,FALSE,TRUE,0
3,5/17/2022,12:19 PM,4127,214,4,9,43,26,FALSE,0,FALSE,FALSE,
3,5/17/2022,4:50 PM,1016,216,4,38,8,46,FALSE,0,FALSE,TRUE,4
3,5/17/2022,5:23 PM,2114,216,4,54,50,31,FALSE,0,FALSE,FALSE,
3,5/17/2022,8:54 AM,1624,216,5,11,44,21,FALSE,0,FALSE,FALSE,
3,5/17/2022,5:29 PM,2119,216,6,55,23,25,FALSE,0,FALSE,FALSE,
3,5/17/2022,7:03 AM,2118,212,2,31,0,42,FALSE,0,FALSE,FALSE,
3,5/17/2022,8:20 AM,2120,214,8,6,39,9,FALSE,0,FALSE,TRUE,2
3,5/17/2022,4:00 PM,4128,214,8,28,47,41,TRUE,0,FALSE,FALSE,
3,5/17/2022,5:36 PM,4123,214,4,34,26,7,FALSE,0,FALSE,FALSE,
3,5/24/2022,4:20 PM,2151,212,2,58,11,28,TRUE,0,FALSE,FALSE,
3,5/24/2022,9:39 AM,4159,211,3,29,3,8,FALSE,0,FALSE,FALSE,
3,5/24/2022,12:34 PM,1631,210,3,18,32,20,FALSE,0,FALSE,TRUE,5
3,5/24/2022,10:16 AM,2121,212,3,0,33,51,TRUE,0,FALSE,FALSE,
3,5/24/2022,9:42 AM,2150,212,4,53,37,27,TRUE,0,FALSE,FALSE,
3,5/24/2022,2:36 PM,4160,214,4,18,21,38,FALSE,0,FALSE,FALSE,
3,5/24/2022,6:42 PM,2152,214,6,18,25,36,FALSE,0,FALSE,FALSE,
3,5/24/2022,7:17 AM,2153,210,6,52,11,54,TRUE,0,FALSE,FALSE,
3,5/24/2022,2:30 PM,1023,214,4,15,30,32,FALSE,0,FALSE,FALSE,
3,5/24/2022,2:23 PM,4158,212,7,42,2,19,FALSE,0,FALSE,TRUE,0
3,5/24/2022,8:39 AM,4161,212,3,41,49,42,TRUE,0,FALSE,FALSE,
3,5/31/2022,3:17 PM,4210,213,1,23,3,26,FALSE,0,FALSE,FALSE,
3,5/31/2022,10:12 AM,2199,214,3,48,58,44,TRUE,0,FALSE,FALSE,
3,5/31/2022,7:38 AM,2201,212,3,51,46,7,TRUE,0,FALSE,FALSE,
3,5/31/2022,1:21 PM,2202,212,3,45,9,43,FALSE,0,FALSE,FALSE,
3,5/31/2022,1:11 PM,2204,214,3,20,14,29,FALSE,0,FALSE,TRUE,5
3,5/31/2022,7:22 AM,4208,214,3,12,4,21,FALSE,0,FALSE,TRUE,0
3,5/31/2022,11:15 AM,4209,216,3,37,5,33,FALSE,0,FALSE,FALSE,
3,5/31/2022,9:28 AM,4212,210,3,6,29,10,FALSE,0,FALSE,TRUE,0
3,5/31/2022,2:15 PM,4207,213,4,30,42,47,FALSE,0,FALSE,FALSE,
3,5/31/2022,6:35 PM,4211,216,4,32,26,37,FALSE,0,FALSE,FALSE,
3,5/31/2022,2:18 PM,3637,216,4,0,42,45,FALSE,0,FALSE,TRUE,0
3,5/31/2022,4:57 PM,2203,211,5,13,20,26,FALSE,0,FALSE,TRUE,1
3,5/31/2022,10:34 AM,3030,211,5,16,38,17,FALSE,0,FALSE,FALSE,
3,5/31/2022,9:15 AM,2200,211,4,47,45,44,TRUE,0,FALSE,FALSE,
3,5/31/2022,4:00 PM,4128,214,1,28,47,41,TRUE,0,FALSE,FALSE,
3,6/7/2022,3:41 PM,2249,214,1,14,46,56,FALSE,0,FALSE,TRUE,4
3,6/7/2022,2:20 PM,4258,214,1,49,55,32,FALSE,0,FALSE,FALSE,
3,6/7/2022,6:36 PM,4260,213,2,46,38,46,FALSE,0,FALSE,TRUE,0
3,6/7/2022,3:28 PM,4259,212,5,23,27,6,FALSE,0,FALSE,FALSE,
3,6/7/2022,7:02 AM,2127,214,5,48,35,8,FALSE,0,FALSE,FALSE,
3,6/7/2022,8:33 AM,2250,212,3,25,7,11,FALSE,0,FALSE,FALSE,
3,6/7/2022,1:23 PM,2252,211,7,6,18,58,FALSE,0,FALSE,TRUE,2
3,6/7/2022,2:48 PM,2251,214,8,24,52,6,TRUE,0,FALSE,FALSE,
3,6/7/2022,9:39 AM,4257,213,3,20,35,23,FALSE,0,FALSE,FALSE,
3,6/7/2022,8:09 AM,1026,216,8,45,34,56,FALSE,0,FALSE,FALSE,
3,6/7/2022,5:49 PM,1633,213,2,10,32,35,FALSE,0,FALSE,FALSE,
3,6/14/2022,10:37 AM,2287,213,1,29,15,31,FALSE,0,FALSE,FALSE,
3,6/14/2022,8:42 AM,2289,216,1,1,42,49,TRUE,0,FALSE,FALSE,
3,6/14/2022,8:51 AM,2291,212,1,58,2,20,TRUE,0,FALSE,FALSE,
3,6/14/2022,8:27 AM,4300,214,1,12,37,20,FALSE,0,FALSE,FALSE,
3,6/14/2022,1:32 PM,2285,213,3,30,59,34,TRUE,0,FALSE,FALSE,
3,6/14/2022,11:38 AM,2293,212,3,5,39,46,TRUE,0,FALSE,FALSE,
3,6/14/2022,4:52 PM,4297,216,3,25,33,54,FALSE,0,FALSE,TRUE,0
3,6/14/2022,12:47 PM,4298,216,3,28,28,47,FALSE,0,FALSE,FALSE,
3,6/14/2022,11:51 AM,2288,210,4,12,52,19,FALSE,0,FALSE,FALSE,
3,6/14/2022,6:26 PM,2286,216,5,18,16,14,TRUE,0,FALSE,FALSE,
3,6/14/2022,4:51 PM,4293,213,5,14,38,23,FALSE,0,FALSE,FALSE,
3,6/14/2022,11:13 AM,1640,214,2,46,0,0,FALSE,1,TRUE,FALSE,
3,6/14/2022,9:04 AM,2128,216,5,8,59,5,FALSE,0,FALSE,FALSE,
3,6/14/2022,5:18 PM,2290,210,1,4,57,29,TRUE,0,FALSE,FALSE,
3,6/14/2022,1:11 PM,2284,216,7,36,19,55,FALSE,0,FALSE,TRUE,1
3,6/14/2022,12:15 PM,2292,214,3,23,46,28,TRUE,0,FALSE,FALSE,
3,6/14/2022,6:58 PM,4295,216,7,17,2,20,FALSE,0,FALSE,FALSE,
3,6/14/2022,11:18 AM,1033,214,7,41,24,17,FALSE,0,FALSE,TRUE,2
3,6/14/2022,8:00 AM,4296,211,4,57,55,33,FALSE,0,FALSE,TRUE,0
3,6/14/2022,11:39 AM,4301,210,8,6,16,31,FALSE,0,FALSE,FALSE,
3,6/14/2022,12:44 PM,4294,214,1,2,18,28,FALSE,0,FALSE,TRUE,0
3,6/14/2022,2:06 PM,4299,213,9,48,46,57,FALSE,0,FALSE,FALSE,
3,6/14/2022,8:21 AM,4292,213,3,9,26,41,FALSE,0,FALSE,TRUE,0
3,6/21/2022,6:08 PM,2340,210,1,59,35,31,TRUE,0,FALSE,FALSE,
3,6/21/2022,8:06 AM,2338,210,2,8,18,27,FALSE,0,FALSE,FALSE,
3,6/21/2022,6:07 PM,2333,214,3,1,42,52,FALSE,0,FALSE,TRUE,4
3,6/21/2022,12:22 PM,2334,214,3,58,59,25,FALSE,0,FALSE,TRUE,4
3,6/21/2022,11:12 AM,2336,213,3,32,10,57,TRUE,0,FALSE,FALSE,
3,6/21/2022,8:15 AM,4342,216,3,41,17,17,FALSE,0,FALSE,FALSE,
3,6/21/2022,2:46 PM,4343,213,3,12,19,27,FALSE,0,FALSE,TRUE,0
3,6/21/2022,8:14 AM,4344,211,3,7,16,25,FALSE,0,FALSE,TRUE,0
3,6/21/2022,3:28 PM,4349,212,3,45,11,51,FALSE,0,FALSE,FALSE,
3,6/21/2022,8:52 AM,4138,210,3,19,48,59,FALSE,0,FALSE,TRUE,0
3,6/21/2022,5:00 PM,2337,216,4,10,11,48,FALSE,0,FALSE,FALSE,
3,6/21/2022,10:43 AM,4341,210,4,52,31,19,FALSE,0,FALSE,TRUE,0
